,ssc_id,psmsl,name,country,geo:lat,geo:lon,dcterms:modified,ioc,ptwc,gloss,uhslc,sonel_gps,sonel_tg
2094,SSC-sten,492,Stenhouse Bay,AU,-35.25,137.766667,2015-10-22T17:02:29+00:00,,,,,,
2095,SSC-stens,2112,Stenungsund,SE,58.093333,11.8325,2015-10-22T17:02:29+00:00,sten,,,,,
2096,SSC-ster,612,Sterlegova (Sterlegova Mys),RU,75.416667,88.9,2015-10-22T17:02:29+00:00,,,,,,
2097,SSC-stev,1255,Steveston,CA,49.116667,-123.183333,2015-10-22T17:02:29+00:00,,,,,,
2098,SSC-stfr,999,St Francois,CA,47.0,-70.816667,2015-10-22T17:02:29+00:00,,,,,,
2099,SSC-sthl,1845,Saint Helena,SH,-15.916667,-5.716667,2015-10-22T17:02:29+00:00,"['sthl', 'sthl2']",sthl,264,292,2576,1986
2100,SSC-sthm,"['2131', '78']",Stockholm,SE,59.324167,18.081667,2015-10-22T17:02:29+00:00,sthm,,341,826,2084,2332
2101,SSC-stje,1223,St-jean-port-joli,CA,47.216667,-70.283333,2015-10-22T17:02:29+00:00,,,,,,
2102,SSC-stjo,393,St. Johns,CA,47.57,-52.72,2015-10-22T17:02:29+00:00,stjo,,223,276,"['3434', '847']",1989
2103,SSC-stjoe,1244,St-joseph-de-la-rive,CA,47.45,-70.366667,2015-10-22T17:02:29+00:00,,,,,,
2104,SSC-stlo,,St. Louis,SN,15.9912778,-16.5078056,2015-10-22T17:02:29+00:00,"['stlo', 'stlo2']",,,,,
2105,SSC-stlu,,Ganter's Bay,LC,14.016428,-60.997351,2016-11-11T09:09:17+00:00,stlu,stlu,,,,
2106,SSC-stma,454,Saint-Malo,FR,48.6416,-2.028,2015-10-22T17:02:29+00:00,"['stma', 'stma2']",stma,,,"['1936', '3181']","['1866', '3419']"
2107,SSC-stmao,1136,St. Marks,US,30.066667,-84.183333,2015-10-22T17:02:29+00:00,,,,,,
2108,SSC-stmb,2247,Strombolicchio,IT,38.817480555556,15.251625,2015-10-22T17:30:34+00:00,ST44,,,,,
2109,SSC-stmr,1855,St Marys,GB,49.917861,-6.317222,2015-10-22T17:02:29+00:00,stmr,,,,3257,3256
2110,SSC-stmt,,Saint Martin Island,FR,18.08333,-63.085434,2016-02-19T19:58:58+00:00,stmt,stmt,,,,
2111,SSC-stom,882,Stompneus Bay,ZA,-32.716667,17.983333,2015-10-22T17:02:29+00:00,,,,,,
2112,SSC-ston,"['1033', '1041']",Stony Point,AU,-38.372139,145.224694,2015-10-22T17:02:29+00:00,,,,,3009,3008
2113,SSC-stor,314,Stornoway,GB,58.2,-6.38,2015-10-22T17:02:29+00:00,"['stor', 'stor2']",,238,295,1908,2189
2114,SSC-stpa,1863,Saint-Paul Island,FR,-38.711667,77.538333,2015-10-22T17:02:29+00:00,stpa,,24,179,3093,1837
2115,SSC-Stpe,1561,St Peter & St Paul Rocks,BR,0.91666,-29.35,2015-10-22T17:02:29+00:00,,,199,201,,2866
2116,SSC-stpeg,1988,St. Peter Port (Guernsey),GG,49.45,-2.516667,2015-10-22T17:02:29+00:00,,,,,,
2117,SSC-stpt,"['1646', '1928']",Settlement Point,BS,26.6833324,-78.98333,2016-10-07T06:54:29+00:00,setp1,stpt,211,257,"['2981', '674']",2155
2118,SSC-stqy,,Saint-Quay-Portrieux,FR,48.648195,-2.822498,2022-01-22T10:20:11+00:00,"['stqy', 'stqy2']",,,,,
2119,SSC-stro,128,Stromma,FI,60.183333,22.883333,2015-10-22T17:02:29+00:00,,,,,,
2120,SSC-stroe,140,Stromstad,SE,58.95,11.183333,2015-10-22T17:02:29+00:00,,,,,,
2121,SSC-suap,,Suape,BR,-8.35,-34.95,2015-10-22T17:02:29+00:00,,,,710,,
2122,SSC-subi,2176,Subic Zambales,PH,14.8167,120.2833,2015-10-22T17:02:29+00:00,subi,subi,,382,,
2123,SSC-sucu,1706,Sucuraj,HR,43.133333,17.2,2015-10-22T17:02:29+00:00,,,,,,
2124,SSC-suez,268,Suez ,EG,29.93333,32.56666,2015-10-22T17:02:29+00:00,,,1,,,2789
2125,SSC-sull,1668,Sullom Voe,GB,60.45,-1.3,2015-10-22T17:02:29+00:00,,,,,,
2126,SSC-sult,1248,Sultan Shoal,SG,1.233333,103.65,2015-10-22T17:02:29+00:00,,,,,,
2127,SSC-sumo,1098,Sumoto,JP,34.340556,134.906667,2015-10-22T17:02:29+00:00,,,,,,
2128,SSC-sumt,"['247', '259']",Christchurch,NZ,-43.5696,172.7732,2015-10-22T17:02:29+00:00,sumt,sumt,,667,922,"['2335', '3222']"
2129,SSC-sung,326,Sungsang,ID,-2.333333,104.75,2015-10-22T17:02:29+00:00,,,,,,
2130,SSC-sura,"['1599', '280']",Surabaya,ID,-7.21666,112.73333,2015-10-22T17:02:29+00:00,sura,sura,292,160,,2893
2131,SSC-suri,1708,Surigao,PH,9.783333,125.5,2015-10-22T17:02:29+00:00,,,,,,
2132,SSC-suro,,Sur,OM,22.57,59.52,2015-10-22T17:02:29+00:00,suro,suro,,,,
2133,SSC-surs,227,Sur Sari,RU,60.083333,26.983333,2015-10-22T17:02:29+00:00,,,,,,
2134,SSC-susa,1791,Susa,JP,34.6275,131.604444,2015-10-22T17:02:29+00:00,,,,,790,2161
2135,SSC-suth,,Sutherland,ZA,-32.38143611,20.81049919,2015-10-22T17:02:29+00:00,,,,,"['2457', '848']",
2136,SSC-suwn,,Suwon-shi,KP,37.2755,127.0542,2015-10-22T17:02:29+00:00,,,,,2460,
2137,SSC-svia,657,Sviatoi Nos (Sviatoi Nos Mys),RU,72.833333,140.733333,2015-10-22T17:02:29+00:00,,,,,,
2138,SSC-swan,967,Swansea,GB,51.616667,-3.916667,2015-10-22T17:02:29+00:00,,,,,3255,"['3253', '3254']"
2139,SSC-swin,2,Swinoujscie,PL,53.916667,14.233333,2015-10-22T17:02:29+00:00,,,,,,
2140,SSC-swpr,,Swanage Pier,GB,50.609334,-1.949177,2015-10-22T17:02:29+00:00,swpr,,,,,
2141,SSC-sydn,"['1173', '196', '197', '549', '65']",Sydney,AU,-33.85,151.23333,2015-10-22T17:02:29+00:00,,,57,333,"['2405', '3380', '3381', '3382']","['2403', '2404']"
2142,SSC-syow,1396,Syowa,AQ,-69.007778,39.570278,2015-10-22T17:02:29+00:00,syow,syow,95,127,850,2000
2143,SSC-syro,1234,Syros,GR,37.438,24.9411,2015-10-22T17:02:29+00:00,syro,syro,,,,
2144,SSC-tabl,505,Tablazo,VE,10.883333,-71.616667,2015-10-22T17:02:29+00:00,,,,,,
2145,SSC-tacl,664,"Tacloban, Leyte",PH,11.25,125.0,2015-10-22T17:02:29+00:00,,,,,,
2146,SSC-taco,,Tacoma,US,47.2667,-122.4133,2015-10-22T17:02:29+00:00,,taco,,,,
2147,SSC-tadi,767,Tadibe-iaha,RU,70.366667,72.566667,2015-10-22T17:02:29+00:00,,,,,,
2148,SSC-tado,1219,Tadoussac,CA,48.133333,-69.716667,2015-10-22T17:02:29+00:00,,,,,,
2149,SSC-tago,1437,Tago,JP,34.806944,138.764167,2015-10-22T17:02:29+00:00,,,,,785,2141
2150,SSC-taio,1687,Tai O,HK,22.25,113.85,2015-10-22T17:02:29+00:00,,,,,,
2151,SSC-taip,1034,"Tai Po Kau, Tolo Harbour",HK,22.4425,114.183889,2015-10-22T17:02:29+00:00,,,,,,
2152,SSC-taji,1148,Tajiri,JP,35.593611,134.315833,2015-10-22T17:02:29+00:00,,,,,789,2110
2153,SSC-taka,"['1789', '847']",Takamatsu,JP,34.35,134.05,2015-10-22T17:02:29+00:00,,,,,,
2154,SSC-takao,908,Takaroa,PF,-14.416667,-145.0,2015-10-22T17:02:29+00:00,,,,,,
2155,SSC-tako,331,Takoradi,GH,4.8846,-1.745,2015-10-22T17:02:29+00:00,"['tako', 'tkdi']","['tako', 'tkdi']",335,231,"['2037', '3514']",2346
2156,SSC-tala,"['2186', '475']",Talara,PE,-4.58333,-81.28333,2015-10-22T17:02:29+00:00,tala,tala,,92,,
2157,SSC-talc,571,Talcahuano,CL,-36.69538055,-73.1062388,2015-10-22T17:02:29+00:00,"['talc', 'talc2']",talc,,,"['3013', '657']",2606
2158,SSC-tall,321,Tallinn,EE,59.45,24.8,2015-10-22T17:02:29+00:00,,,,,"['2986', '947']",2227
2159,SSC-talt,,Taltal,CL,-25.408105,-70.491683,2015-10-22T17:02:29+00:00,"['talt', 'talt2', 'talt3']",talt,,,,
2160,SSC-tama,,Tamale,GH,9.55426,359.13828,2015-10-22T17:02:29+00:00,,,,,2571,
2161,SSC-tamp,1055,Tampico,MX,23.216667,-97.85,2015-10-22T17:02:29+00:00,,,,,,
2162,SSC-tana,1647,Tanajib Pier,SA,27.783333,48.883333,2015-10-22T17:02:29+00:00,,,,,,
2163,SSC-tanak,2034,Tanah Merah,SG,1.312327,103.988353,2015-10-22T17:02:29+00:00,,,,,,
2164,SSC-tand,2158,"Tandag, Surigao Del Sur",PH,9.083333,126.2,2015-10-22T17:02:29+00:00,,,,,,
2165,SSC-tang,1024,Tanga,TZ,-5.066667,39.1,2015-10-22T17:02:29+00:00,,,,,,
2166,SSC-tangi,1258,Tangachchimadam,IN,9.283333,79.25,2015-10-22T17:02:29+00:00,,,,,,
2167,SSC-tangx,1403,Tanggu,CN,39.0,117.716667,2015-10-22T17:02:29+00:00,,,,,,
2168,SSC-tanj,2033,Tanjong Changi,SG,1.390267,103.998933,2015-10-22T17:02:29+00:00,,,,,,
2169,SSC-tanjo,"['1183', '1534', '1746', '248', '724']",Tanjong Pagar,SG,1.2616,103.8516,2015-10-22T17:02:29+00:00,tanjo,tanp,44,"['327', '337', '699']",765,"['2121', '2785', '2786', '2809']"
2170,SSC-tann,817,Tan-nowa,JP,34.338889,135.178056,2015-10-22T17:02:29+00:00,,,,,,
2171,SSC-tant,,Tan Tan,MA,28.5,-11.05,2015-10-22T17:02:29+00:00,,,282,,,2890
2172,SSC-tapp,1587,Tappi,JP,41.2425,140.381389,2015-10-22T17:02:29+00:00,,,,,,
2173,SSC-tara,"['1381', '1579', '1739', '1804']",Betio,KI,1.3625,172.93,2015-10-22T17:02:29+00:00,tara,"['beti', 'kiri']",113,2,711,"['1972', '2774', '2781']"
2174,SSC-taran,996,Port Taranaki,NZ,-39.05,174.03333,2015-10-22T17:02:29+00:00,,,,76,2947,2946
2175,SSC-tare,,Tarekukure Wharf,SB,-6.6928,156.4086,2015-10-22T17:02:29+00:00,tare,tare,,,,
2176,SSC-tari,"['2054', '488']",Tarifa,ES,36.006389,-5.603611,2015-10-22T17:02:29+00:00,tari,,,,3422,"['3420', '3421']"
2177,SSC-tarr,2182,Tarragona,ES,41.07897,1.21325,2015-10-22T17:02:29+00:00,tarr,,,,,
2178,SSC-tasu,2018,Tasucu,TR,36.281389,33.836111,2015-10-22T17:02:29+00:00,tasu,tasu,,,,
2179,SSC-taut,"['1590', '978']",Port of Tauranga,NZ,-37.6410885,176.1811791,2015-10-22T17:02:29+00:00,taut,taut,,73,,
2180,SSC-tawa,1734,Tawau,MY,4.23333,117.88333,2015-10-22T17:02:29+00:00,,,,385,2650,2649
2181,SSC-taza,,Puerto de Tazacorte,ES,28.640915,-17.943853,2021-12-23T15:13:54+00:00,taza,,,,,
2182,SSC-tbot,,Terborg,DE,53.29270024,7.39609504,2015-10-22T17:02:29+00:00,,,,,2539,2540
2183,SSC-tbwc,,Twofold_Bay_AU,AU,-37.1003,149.9266,2022-01-19T23:37:13+00:00,tbwc,,,,,
2184,SSC-tcms,,Hsinchu,CN,24.79795492,120.98734406,2015-10-22T17:02:29+00:00,,,,,"['2462', '2469']",
2185,SSC-tcsb,,Sapodilla Bay,TC,21.741204,-72.284877,2022-01-22T17:23:08+00:00,tcsb,tcsb,,,,
2186,SSC-tdcu,2164,Tristan da Cunha,GB,-37.05,-12.3,2015-10-22T17:02:29+00:00,tdcu,tdca,266,722,,1990
2187,SSC-tega,295,Tegal,ID,-6.85,109.116667,2015-10-22T17:02:29+00:00,,,,,,
2188,SSC-tehn,,Tehran,IR,35.69728056,51.33409167,2015-10-22T17:02:29+00:00,,,,,2464,
2189,SSC-tejn,1812,Tejn,DK,55.249722,14.837778,2015-10-22T17:02:29+00:00,,,,,3579,3578
2190,SSC-tekn,1580,Teknaf,BD,20.88333,92.3,2015-10-22T17:02:29+00:00,,,,137,,
2191,SSC-tela,,Tela Harbor,HN,15.78414,-87.45314,2015-10-22T17:02:29+00:00,tela,tela,,,,
2192,SSC-telav,"['1880', '2147']",Tel Aviv,IL,32.083333,34.766667,2015-10-22T17:27:42+00:00,,,,,2617,2616
2193,SSC-telc,2178,Telchac,MX,21.34,-89.308333,2015-10-22T17:02:29+00:00,telc,telc,,862,,
2194,SSC-telu,,Telukdalam,ID,0.554,97.822,2015-10-22T17:02:29+00:00,telu,teda,,913,2935,2934
2195,SSC-tema,1049,Tema,GH,5.61666,0.0,2015-10-22T17:02:29+00:00,tema,,,,,
2196,SSC-temb,329,Tembilahan,ID,-0.333333,103.15,2015-10-22T17:02:29+00:00,,,,,,
2197,SSC-tene,"['1803', '292', '303']","Tenerife, Santa Cruz",ES,28.477222,-16.241111,2015-10-22T17:02:29+00:00,tene,,,228,"['2546', '3138']","['2548', '2780']"
2198,SSC-teri,2028,Teriberka,RU,69.2,35.1167,2015-10-22T17:02:29+00:00,,,,,,
2199,SSC-term,1851,Termisa,BR,-4.81666,-37.05,2015-10-22T17:02:29+00:00,,,,284,,
2200,SSC-tern,560,Terney,RU,45.083333,136.6,2015-10-22T17:02:29+00:00,,,,,,
2201,SSC-terp,790,Terpiai-tumsa,RU,73.55,118.666667,2015-10-22T17:02:29+00:00,,,,,,
2202,SSC-tgud,,Tangudden GBG Hamn,SE,57.681944,11.872222,2022-01-22T17:17:42+00:00,tang,,,,,
2203,SSC-thes,373,Thessaloniki,GR,40.632542,22.934933,2015-10-22T17:02:29+00:00,thes,,,,"['2574', '2575']",2573
2204,SSC-thev,"['1169', '386']",Thevenard,AU,-32.1489,133.6413,2015-10-22T17:02:29+00:00,thev,thev,308,128,649,2733
2205,SSC-thio,1538,Thio,NC,-21.613805,166.241528,2015-10-22T17:02:29+00:00,thio,thio,,,3564,3563
2206,SSC-thul,2169,Thule (Pituffik),DK,76.5434,-68.8626,2015-10-22T17:02:29+00:00,thul,,343,808,"['2228', '853', '854']",2004
2207,SSC-thur,"['1570', '1576', '262']",Thursday Island,AU,-10.583333,142.216667,2015-10-22T17:02:29+00:00,,,,,,
2208,SSC-tiba,1063,Tiba,JP,35.568056,140.045556,2015-10-22T17:02:29+00:00,,,,,,
2209,SSC-tidb,,Tidbinbilla,AU,-35.39920044,148.97999573,2015-10-22T17:02:29+00:00,,,,,855,
2210,SSC-tiks,569,Tiksi (Tiksi Bukhta),RU,71.66666,128.75,2015-10-22T17:02:29+00:00,,,313,,856,2500
2211,SSC-tilb,335,Tilbury,GB,51.466667,0.366667,2015-10-22T17:02:29+00:00,,,,,,
2212,SSC-tima,998,Timaru Harbour,NZ,-44.38333,171.25,2015-10-22T17:02:29+00:00,,,,665,,
2213,SSC-timm,,Timmiarmiut,GL,62.535542,-42.28615,2015-10-22T17:02:29+00:00,,,,,2478,
2214,SSC-tini,1786,Tinian,MP,14.96666,145.61666,2015-10-22T17:02:29+00:00,,,,698,,
2215,SSC-tiom,1678,Pulau Tioman,MY,2.8,104.13333,2015-10-22T17:02:29+00:00,,,,323,,
2216,SSC-tjls,,Tanjung Lesung,ID,-6.482941667,105.6633556,2015-10-22T17:02:29+00:00,tjls,tanj,,416,2941,2940
2217,SSC-tnbl,,Tanahbala,ID,-0.53,98.5,2015-10-22T17:02:29+00:00,tnbl,tana,,,,
2218,SSC-tnpr,,Teignmouth Pier,GB,50.5439,-3.49179,2015-10-22T17:02:29+00:00,tnpr,,,,,
2219,SSC-tntg,,Puerto de la Cruz,ES,28.418253,-16.550789,2015-10-22T17:02:29+00:00,,,,,2551,2552
2220,SSC-toama,,Toamasina,MG,-18.16,49.42667,2015-10-22T17:02:29+00:00,toam2,toam,,,,
2221,SSC-toba,"['1439', '627']",Toba,JP,34.466667,136.85,2015-10-22T17:02:29+00:00,,,,,,
2222,SSC-tobe,1491,Tobermory,GB,56.62,-6.06,2015-10-22T17:02:29+00:00,tobe,,,,,
2223,SSC-tobi,1866,Tobishima,JP,39.18560028,139.54800415,2015-10-22T17:02:29+00:00,,,,,616,2172
2224,SSC-toco,,Tocopilla_CL,CL,-22.093757,-70.211653,2015-10-22T17:02:29+00:00,"['toco2', 'toco3']",toco,,,,
2225,SSC-tofi,165,Tofino,CA,49.15,-125.91,2015-10-22T17:02:29+00:00,"['tfbc', 'tofi']",tfbc,156,542,"['2038', '866']",2249
2226,SSC-toku,"['1210', '669']",Tokuyama,JP,34.033333,131.8,2015-10-22T17:02:29+00:00,,,,,,
2227,SSC-toky,"['1222', '1545', '673', '881']",Tokyo,JP,35.666667,139.766667,2015-10-22T17:02:29+00:00,,,,,,
2228,SSC-tokyt,1949,"Tokyo, Tohyo",JP,35.566667,139.833333,2015-10-22T17:02:29+00:00,,,,,,
2229,SSC-tolk,1208,Tolkmicko,PL,54.316667,19.533333,2015-10-22T17:02:29+00:00,,,,,,
2230,SSC-toma,1401,Tomakomai,JP,42.633333,141.633333,2015-10-22T17:02:29+00:00,,,,,,
2231,SSC-tomb,,Tombouctou,ML,16.73065,357.00255,2015-10-22T17:02:29+00:00,,,,,2572,
2232,SSC-tong,1446,Tongyeong,KR,34.8275,128.434722,2015-10-22T17:02:29+00:00,,,,,3122,3121
2233,SSC-topl,,Palmas,BR,-10.17105291,-49.3306791,2015-10-22T17:02:29+00:00,,,,,3085,
2234,SSC-topo,793,Topolobampo,MX,25.6,-109.05,2015-10-22T17:02:29+00:00,,,,676,3593,3592
2235,SSC-torr,1653,Torre Del Greco,IT,40.783333,14.366667,2015-10-22T17:02:29+00:00,,,,,,
2236,SSC-tors,839,Torshavn,DK,62.01666,-6.76666,2015-10-22T17:02:29+00:00,,,237,,"['2560', '930']",2243
2237,SSC-tort,,Tortola,VG,18.424828,-64.608051,2015-10-22T17:02:29+00:00,tort,tort,,,,
2238,SSC-tosa,815,Tosa Shimizu,JP,32.78,132.97,2015-10-22T17:02:29+00:00,tosa,tosa,,,,
2239,SSC-tost,,Torres_Strait_AU,AU,-10.5865,142.2219,2022-01-19T23:38:41+00:00,trst,,,,,
2240,SSC-toul,980,Toulon,FR,43.1229,5.91472,2015-10-22T17:02:29+00:00,"['toul', 'toul2']",toul,,,,1852
2241,SSC-toya,1389,Toyama,JP,36.7621994,137.2250061,2021-12-10T16:16:23+00:00,toya,toya,325,349,802,2136
2242,SSC-tpfl,2123,Trident Pier,US,28.42,-80.59,2015-10-22T17:02:29+00:00,tpfl,tpfl,,774,"['3110', '3111']",3109
2243,SSC-tpnj,,Tacony Palmyra Brg,US,40.0119,-75.043,2015-10-22T17:02:29+00:00,,tpnj,,,,
2244,SSC-trab,"['1927', '800']",Trabzon,TR,41.0,39.716667,2015-10-22T17:02:29+00:00,trab,,,,859,2219
2245,SSC-trav,13,Travemunde,DE,53.958056,10.872222,2015-10-22T17:02:29+00:00,,,,,,
2246,SSC-treg,302,Tregde,NO,58.0,7.566667,2015-10-22T17:02:29+00:00,treg,,321,804,2036,2262
2247,SSC-tren,1654,Trenton,US,40.188333,-74.755,2015-10-22T17:02:29+00:00,,,,,,
2248,SSC-treo,,Trefoldighedens O,GL,64.277069,-41.375076,2015-10-22T17:02:29+00:00,,,,,2476,
2249,SSC-trib,1002,Tribeni,IN,22.983333,88.4,2015-10-22T17:02:29+00:00,,,,,,
2250,SSC-trin,,Trinconmalee,LK,8.5637,81.1996,2015-10-22T17:02:29+00:00,trin,trna,,,,
2251,SSC-trind,"['1385', '1993']",Trindade Island,BR,-20.5,-29.3,2015-10-22T17:02:29+00:00,,,265,204,,2885
2252,SSC-trinr,1980,Trinidad,US,41.056667,-124.146667,2015-10-22T17:02:29+00:00,,,,,,
2253,SSC-trnt,"['103', '2095']",Taranto,IT,40.475602777778,17.223763888889,2015-10-22T17:33:30+00:00,TA18,,,,,
2254,SSC-trnz,,Terneuzen,NL,51.3362008604,3.81950267556,2022-01-22T10:28:43+00:00,trnz,,,,,
2255,SSC-troi,126,Trois-rivieres,CA,46.333333,-72.55,2015-10-22T17:02:29+00:00,,,,,,
2256,SSC-trom,680,Tromso,NO,69.647424,18.961323,2015-10-22T17:02:29+00:00,,,,,"['861', '862']",2224
2257,SSC-tron,"['1748', '34']",Trondheim,NO,63.433333,10.433333,2015-10-22T17:02:29+00:00,,,,,860,"['2266', '2778']"
2258,SSC-trst,"['154', '2099']",Trieste,IT,45.6544,13.7561,2015-10-22T17:20:10+00:00,TR22,,340,829,2042,"['2254', '3447']"
2259,SSC-trze,1207,Trzebiez,PL,53.666667,14.516667,2015-10-22T17:02:29+00:00,,,,,,
2260,SSC-tsaw,1341,Tsawwassen,CA,49.0,-123.133333,2015-10-22T17:02:29+00:00,,,,,,
2261,SSC-tsim,1366,Tsim Bei Tsui,HK,22.487222,114.014167,2015-10-22T17:02:29+00:00,,,,,,
2262,SSC-tskb,,Tsukuba Rogue Site,JP,36.10570145,140.08700562,2015-10-22T17:02:29+00:00,,,,,863,
2263,SSC-tuas,1894,Tuas (West Jurong),SG,1.283333,103.666667,2015-10-22T17:02:29+00:00,,,,,,
2264,SSC-tuba,348,Tuban,ID,-6.883333,112.05,2015-10-22T17:02:29+00:00,,,,,,
2265,SSC-tubua,2217,Tubuaï ,FR,-23.341802611,-149.475529583,2015-10-22T17:02:29+00:00,tubua,tubu,356,456,2268,2258
2266,SSC-tuca,,Grand Turk Island,TC,21.4335778,-71.1497194,2021-12-10T16:03:01+00:00,"['tcgt', 'tuca']","['tcgt', 'tuca']",,,,
2267,SSC-tudy,1247,Port-Tudy ,FR,47.643913,-3.447057,2015-10-22T17:02:29+00:00,tudy,,,,3178,3160
2268,SSC-tukt,1000,Tuktoyaktuk,CA,69.416667,-132.966667,2015-10-22T17:02:29+00:00,,,,,864,2097
2269,SSC-tule,1058,Tulear,MG,-23.383333,43.666667,2015-10-22T17:02:29+00:00,,,,,,
2270,SSC-tuma,1111,Nantucket Island,US,41.28333,-70.1,2015-10-22T17:02:29+00:00,,tuma,,743,,
2271,SSC-tumc,639,Tumaco,CO,1.82,-78.7287,2015-10-22T17:02:29+00:00,"['tumc', 'tumc2']",tumc,171,303,2047,2394
2272,SSC-turi,1953,Turiamo,VE,10.45,-67.85,2015-10-22T17:02:29+00:00,,,,,,
2273,SSC-turk,239,Turku / Abo,FI,60.428283,22.100533,2015-10-22T17:02:29+00:00,,,,,2591,2590
2274,SSC-turkh,1714,Turkey Point,US,29.915,-84.511667,2015-10-22T17:02:29+00:00,,,,,,
2275,SSC-turt,1749,Turtle Head,AU,-10.521667,142.211667,2015-10-22T17:02:29+00:00,,,,,,
2276,SSC-tuti,1072,Tuticorin,IN,8.75,78.2,2015-10-22T17:02:29+00:00,,,,,,
2277,SSC-tuxp,918,Tuxpan,MX,20.97,-97.4,2015-10-22T17:02:29+00:00,"['tuxp', 'tuxp2']",tuxp,,,,
2278,SSC-tvar,238,Tvarminne,FI,59.85,23.25,2015-10-22T17:02:29+00:00,,,,,,
2279,SSC-twtf,,Taoyuan,CN,24.9536,121.1645,2015-10-22T17:02:29+00:00,,,,,2472,
2280,SSC-uade,709,Uadei,RU,71.516667,136.416667,2015-10-22T17:02:29+00:00,,,,,,
2281,SSC-ubat,733,Ubatuba,BR,-23.5,-45.116667,2015-10-22T17:02:29+00:00,,,,282,2039,2347
2282,SSC-ubin,2068,Ubin,SG,1.419428,103.927775,2015-10-22T17:02:29+00:00,,,,,,
2283,SSC-ubli,1718,Ubli,HR,42.75,16.833333,2015-10-22T17:02:29+00:00,,,,,,
2284,SSC-uchi,407,Uchiura,JP,35.017222,138.890278,2015-10-22T17:02:29+00:00,,,,,,
2285,SSC-udde,,Uddevalla,SE,58.3475,11.894722,2022-01-22T17:18:21+00:00,udde,,,,,
2286,SSC-uedi,707,Uedinenia (Uedinenia Ostrov),RU,77.5,82.2,2015-10-22T17:02:29+00:00,,,,,,
2287,SSC-ugle,1040,Uglegorsk,RU,49.08,142.07,2015-10-22T17:02:29+00:00,ugle,ugle,,,,
2288,SSC-ugol,892,Ugolnaja Bay,RU,63.033333,179.416667,2015-10-22T17:02:29+00:00,,,,,,
2289,SSC-ugor,622,Ugorskii Shar (Ugorskii Shar Proliv),RU,69.816667,60.75,2015-10-22T17:02:29+00:00,,,,,,
2290,SSC-ujun,277,Ujung Pandang,ID,-5.1,119.4,2015-10-22T17:02:29+00:00,,,,,,
2291,SSC-ulab,,Ulaanbataar,MN,47.66999817,107.05000305,2015-10-22T17:02:29+00:00,,,,,867,
2292,SSC-ulci,751,Ulcinj,ME,41.916667,19.2,2015-10-22T17:02:29+00:00,,,,,,
2293,SSC-ulla,1112,Ullapool,GB,57.9,-5.16,2015-10-22T17:02:29+00:00,ulla,,,,3252,3251
2294,SSC-ulle,1490,Ulleung,KR,37.491389,130.913611,2015-10-22T17:02:29+00:00,,,,,,
2295,SSC-ulsa,997,Ulsan,KR,35.501944,129.387222,2015-10-22T17:02:29+00:00,,,,,2914,2913
2296,SSC-uluk,1930,Ulukhaktok (Formally Holman),CA,71.233333,-118.266667,2015-10-22T17:02:29+00:00,,,,,698,2246
2297,SSC-umms,1962,Umm Said,QA,24.95,51.583333,2015-10-22T17:02:29+00:00,,,,,,
2298,SSC-unoj,812,Uno,JP,34.488611,133.949444,2015-10-22T17:27:50+00:00,,,,,,
2299,SSC-unsa,,Salta,AR,-24.72750092,-65.4076004,2015-10-22T17:02:29+00:00,,,,,868,
2300,SSC-upan,327,Upang,ID,-2.75,104.966667,2015-10-22T17:02:29+00:00,,,,,,
2301,SSC-upmt,,Cancun,MX,21.183333,-86.806666,2015-10-22T17:02:29+00:00,,,,,3007,3006
2302,SSC-upol,"['1840', '743']",Apia_Upolu,WS,-13.8268,-171.7613,2015-10-22T17:02:29+00:00,upol,"['apia', 'upol']",,401,831,2168
2303,SSC-urag,1090,Uragami,JP,33.558333,135.896389,2015-10-22T17:02:29+00:00,,,,,3021,3020
2304,SSC-urak,"['1296', '869']",Urakawai,JP,42.166667,142.766667,2015-10-22T17:02:29+00:00,,,,,,
2305,SSC-uran,"['2073', '929']",Urangan,AU,-25.283333,153.916667,2015-10-22T17:02:29+00:00,,,,,,
2306,SSC-usce,1951,Usce Neretve,HR,43.016667,17.45,2015-10-22T17:02:29+00:00,,,,,,
2307,SSC-ushu,"['1271', '1850', '874']",Ushuaia,AR,-54.817,-68.217,2015-10-22T17:02:29+00:00,ushu,ushu,181,600,2506,"['2225', '2759']"
2308,SSC-ustk,,Ust-Kamchatsk,RU,56.0,163.0,2015-10-22T17:02:29+00:00,ustk,ustk,,,,
2309,SSC-ustka,600,Ust Kara,RU,69.25,64.516667,2015-10-22T17:02:29+00:00,,,,,,
2310,SSC-ustkw,"['182', '644']",Ustka,PL,54.583333,16.866667,2015-10-22T17:02:29+00:00,,,,,2602,2601
2311,SSC-usto,610,Ust Olenek,RU,73.0,119.866667,2015-10-22T17:02:29+00:00,,,,,,
2312,SSC-util,,Utila Island,HN,16.09571,-86.89468,2015-10-22T17:02:29+00:00,util,,,,,
2313,SSC-utof,27,Uto,FI,59.783333,21.366667,2015-10-22T17:27:54+00:00,,,,,,
2314,SSC-uwaj,"['1212', '461']",Uwajima,JP,33.233333,132.55,2015-10-22T17:02:29+00:00,,,,,,
2315,SSC-vaas,57,Vaasa,FI,63.081533,21.571183,2015-10-22T17:02:29+00:00,,,,,871,2322
2316,SSC-vadi,1943,Vadinar,IN,22.45,69.683333,2015-10-22T17:02:29+00:00,,,,,,
